-143.1916875|66.1243125,-144.1445625|66.7588125,-146.2878125|66.84125,-143.8880625|66.0458125,-140.771375|67.722375,-141.507375|65.151625,-144.2619375|66.7426875,-141.955375|66.1444375,-142.79625|74.87,-141.81475|74.57,-143.7668125|74.871625,-141.1734375|74.3048125,-142.378125|75.0575625,-141.99825|74.353875,-144.598625|75.2649375,-143.0493125|74.2960625,-147.231375|76.1323125,-147.08425|75.0208125,-147.06725|75.4353125,-147.776125|76.225625,-148.301|75.483,-146.605625|75.19425,-144.6715625|76.0380625,-145.43925|76.08475,-65.7410625|1.89925,-74.80625|2.341375,-62.48275|2.0524375,-68.632625|1.7225,-11.0055|0.0,-56.5368125|2.083,-52.042875|2.0425625,-55.62475|2.0805,-152.7725625|73.5318125,-149.32675|71.9790625,-145.1811875|72.981,-153.80125|73.22675,-153.1593125|72.834875,-152.349|73.157875,-152.2860625|72.82325,-151.711125|72.71875,-143.30375|71.9748125,-146.9685|74.9385,-144.751875|72.869375,-145.5993125|74.0101875,-144.0646875|73.254875,-146.1484375|73.0421875,-145.042875|72.3895,-150.093|73.5980625,-141.4403125|77.94875,-143.440375|77.9675,-142.0884375|77.2845,-142.9061875|77.77125,-141.518875|77.529875,-140.969125|76.5415625,-142.7293125|77.4165,-142.1241875|77.6306875,-146.5275625|76.71975,-145.4649375|76.5196875,-146.9351875|76.926375,-144.3840625|76.8479375,-143.7855|76.231375,-144.0996875|75.4801875,-146.2824375|76.590875,-148.1603125|75.88975,
-144.17625|66.166375,-142.4265|65.9068125,-146.7225625|66.9650625,-144.3049375|66.912375,-137.6365|66.2495,-142.783|66.789625,-143.2298125|66.6435625,-143.4749375|67.1355,-142.981375|77.676375,-142.465125|76.8235,-142.853|77.5536875,-141.6119375|77.6045625,-141.567625|77.0943125,-141.7725|76.75375,-141.120375|77.1565,-139.00525|75.350125,-146.50125|75.242375,-146.4450625|75.042875,-147.662875|75.8853125,-147.515375|74.902875,-147.970875|75.761875,-146.60375|76.547875,-144.1575625|76.2810625,-145.2543125|76.249,-57.4008125|2.4245625,-64.4018125|2.2919375,-54.9805|2.36625,-61.9665625|2.339625,-58.70725|2.288625,-9.0045|0.0,-46.0951875|2.3369375,-47.941375|2.376875,-150.8851875|73.0286875,-151.9161875|74.1275625,-146.0379375|73.5020625,-154.27525|73.121375,-152.302375|73.0139375,-154.8889375|74.2975625,-154.551|73.987375,-153.8343125|74.672875,-144.777125|73.31075,-145.5831875|74.319375,-144.4561875|72.6895625,-143.585875|72.606875,-145.151125|72.5125,-143.6450625|72.603375,-146.5029375|73.156,-151.5236875|73.8506875,-147.8781875|77.804,-148.0061875|77.3008125,-146.998875|76.1059375,-148.840375|77.7036875,-150.140625|77.834,-147.8830625|77.217125,-150.101625|78.328375,-147.1485|76.6275625,-144.939625|75.564875,-147.1538125|77.386,-147.0194375|77.112625,-144.5440625|76.1478125,-146.2925|77.3646875,-146.107375|77.2713125,-145.9121875|76.2706875,-149.58125|76.8141875,
-143.2475|66.0803125,-143.211625|65.4524375,-146.116375|65.799,-142.6051875|64.6934375,-136.4271875|64.9561875,-142.79|65.6579375,-142.825625|64.941625,-142.8338125|66.934875,-141.645|73.897875,-140.844|72.96775,-142.853625|73.09125,-140.988|73.0446875,-140.366625|73.04725,-142.9665625|74.8665,-142.0330625|73.85925,-141.14675|72.2891875,-144.5014375|73.2265625,-146.078|74.7763125,-146.3760625|75.159,-146.1689375|75.3034375,-145.4201875|74.61525,-144.106125|73.4608125,-140.7021875|73.7976875,-142.4068125|73.4775625,-48.36525|1.2324375,-54.64675|1.4689375,-48.45775|1.51125,-54.7360625|1.4379375,-53.806375|1.2763125,-48.7694375|1.3180625,-11.0055|0.0,-41.8008125|1.4636875,-150.6835625|72.4410625,-148.8081875|72.6571875,-143.160125|73.1375625,-152.4721875|72.5925,-152.823125|72.7420625,-152.822875|71.7596875,-151.54825|71.5609375,-151.531375|72.4555625,-144.3560625|72.581125,-143.0550625|72.0875625,-144.2714375|73.3060625,-142.7608125|72.573375,-140.6565625|70.9404375,-142.2153125|71.6326875,-142.49775|70.7091875,-147.934|71.1381875,-145.4039375|76.97425,-147.0384375|76.222625,-144.030375|74.0751875,-145.5660625|74.7941875,-148.787875|76.753375,-146.71125|74.848875,-147.2398125|75.4816875,-146.5923125|75.54325,-143.809|75.0113125,-143.9651875|76.288625,-144.44575|76.0438125,-143.548125|75.54875,-142.4010625|74.823875,-144.33725|75.6906875,-142.45975|75.1428125,-147.464625|74.6723125,
-145.7966875|68.32625,-140.9309375|65.77575,-144.4573125|66.43775,-144.1401875|66.29175,-134.9381875|65.055875,-141.1648125|65.06375,-145.791125|66.7716875,-141.959625|66.6813125,-140.796|73.001375,-142.055625|74.831375,-142.4863125|73.604125,-142.3090625|74.982375,-140.923625|73.89025,-140.0430625|73.491,-141.154375|72.875875,-143.7920625|74.8445,-145.959375|74.7474375,-144.440125|73.764375,-144.7006875|74.0179375,-146.05725|74.728,-146.7285625|75.47875,-146.112|75.1893125,-144.0295625|75.751625,-142.54275|73.583125,-50.516625|2.789875,-54.767375|2.631,-49.8634375|2.901875,-50.753625|2.6195625,-48.9376875|2.513,-48.4215|2.7134375,-45.9223125|2.793625,-10.005|0.0,-149.1974375|72.6750625,-148.4053125|72.021125,-143.7775625|73.188125,-150.61075|72.012625,-150.3784375|71.8001875,-151.51175|72.607625,-151.338625|72.179875,-151.4405625|73.29325,-142.70075|71.3505625,-145.5071875|73.8251875,-143.18725|72.31125,-141.7718125|72.2443125,-142.7446875|71.629375,-141.981875|72.6170625,-145.3264375|73.1596875,-147.1928125|71.817375,-144.7411875|76.65725,-147.1625|77.412875,-146.775|76.304375,-148.1095625|75.934875,-147.5934375|76.8018125,-145.722625|75.821625,-146.292125|75.2094375,-145.795|76.379375,-143.99975|76.3353125,-144.2290625|76.2613125,-143.923875|76.7335,-142.4025625|76.52475,-142.3188125|75.841625,-144.1281875|76.79225,-143.465875|76.0948125,-150.229875|77.25625,
-147.0818125|66.318125,-146.915125|66.5156875,-147.0281875|66.4916875,-145.9196875|65.371,-147.533625|66.4511875,-149.492125|67.4156875,-147.353375|66.46225,-155.9485|67.7985625,-153.171125|72.8295625,-153.8026875|73.851375,-154.470375|73.601,-155.884625|74.214625,-146.5914375|73.386125,-155.96075|74.677625,-154.12575|72.9985,-153.866375|73.9925,-154.8295625|75.2925,-156.120875|75.009625,-154.90375|75.4303125,-155.097375|75.1180625,-155.9829375|75.3041875,-151.8035|74.8175625,-154.57725|74.936125,-154.7074375|75.540375,-157.8689375|71.9795625,-156.253|71.361625,-158.265375|71.1398125,-153.5080625|71.7731875,-157.634625|71.5333125,-158.3708125|72.5531875,-158.5420625|71.6599375,-157.357875|71.53375,-9.0045|0.0,-51.1085625|1.490125,-52.265375|1.870875,-46.361|1.4580625,-42.455875|1.3999375,-47.8839375|1.6820625,-48.01525|1.52325,-48.4035625|1.8790625,-156.6299375|73.1349375,-154.4571875|71.986125,-154.6805625|72.887,-151.6343125|73.1818125,-158.009875|73.482125,-156.7609375|72.779375,-158.551|72.7464375,-156.595|73.72675,-158.696375|76.9559375,-156.8118125|75.2660625,-157.921|77.1808125,-157.233|76.77125,-159.639625|77.225375,-157.630875|76.3000625,-152.7890625|76.1614375,-153.3168125|75.1608125,-155.11275|76.677375,-156.2140625|76.7559375,-153.8284375|75.893875,-149.39225|76.6990625,-152.9125|74.9256875,-155.6559375|76.4561875,-157.1953125|76.9934375,-153.7395|75.8550625,
-134.075875|66.66425,-135.1214375|67.491,-136.215875|68.6139375,-134.977125|67.0258125,-135.4996875|67.211,-134.7506875|67.1801875,-136.6065|68.183875,-130.695125|60.0369375,-147.624875|77.9888125,-145.888875|77.2441875,-148.9171875|79.4980625,-147.924|78.1365,-128.4866875|65.6529375,-146.1406875|77.764625,-145.6735|78.4379375,-147.550625|78.68175,-151.843125|75.99275,-153.4113125|77.02275,-152.1721875|75.9873125,-150.366625|76.232625,-153.535375|76.5408125,-149.141375|76.8713125,-153.0321875|76.629875,-148.7789375|75.787875,-155.6628125|71.98875,-155.9919375|73.2908125,-157.719|72.270125,-148.11325|72.3483125,-157.2080625|73.533125,-156.2765|72.9054375,-155.1586875|72.810625,-155.7014375|72.69475,-43.090375|1.00975,-11.0055|0.0,-75.4089375|1.1315,-78.1439375|1.0598125,-81.9948125|1.009,-72.2383125|0.999125,-79.4315|0.951875,-72.8844375|1.089625,-155.72425|74.3278125,-156.808375|74.7005,-157.0965|74.90225,-148.8535|75.004625,-153.78725|73.3505,-153.14925|72.2120625,-153.8631875|73.2960625,-154.7834375|74.70875,-155.2595625|77.2603125,-154.73675|77.3259375,-155.7448125|78.8225625,-154.23775|76.1648125,-153.6581875|76.903375,-153.5575625|77.33575,-151.2265625|77.69925,-152.9065|77.5868125,-152.9204375|77.7603125,-151.9170625|77.733875,-152.7190625|77.1705625,-146.906375|77.8376875,-151.9044375|76.8568125,-152.7455625|78.09075,-151.657125|78.0046875,-153.571625|77.9209375,
-142.70925|67.168375,-142.1493125|66.721625,-141.8533125|66.153,-142.145625|66.194,-143.00475|66.822375,-143.4970625|66.3603125,-144.112|66.7450625,-146.242375|65.34275,-150.6789375|74.3336875,-151.427625|75.1813125,-151.3069375|74.8136875,-151.828|75.986,-143.963375|74.518125,-149.4536875|74.6184375,-150.971375|75.269,-149.77075|73.99475,-151.3878125|75.2665,-148.3105625|75.2209375,-150.4734375|76.622,-149.31525|75.7634375,-151.637625|76.464375,-145.21975|76.5761875,-148.531625|75.499,-150.119875|77.2056875,-145.5754375|73.40875,-144.655625|73.1036875,-144.316|71.74825,-126.332375|61.155875,-143.908625|72.25125,-144.9065|73.0401875,-142.9394375|72.2925625,-146.95775|73.8319375,-78.1213125|1.205875,-76.695625|1.16725,-10.005|0.0,-74.4783125|1.1071875,-72.30275|1.140625,-76.4134375|1.1404375,-74.213125|1.2549375,-69.3165|1.097375,-142.0383125|74.691,-144.4233125|74.0758125,-144.5415625|74.6026875,-124.38375|62.4411875,-144.83175|74.8190625,-143.084625|74.5506875,-142.5236875|72.957125,-142.117375|73.497,-152.75975|76.9375625,-152.379375|77.546125,-153.6223125|78.060375,-153.3573125|76.8118125,-155.1759375|79.3456875,-152.2363125|76.833875,-149.9365625|78.0559375,-149.54425|76.961,-151.93925|76.349,-151.3989375|76.0735,-150.009|76.0625,-144.5190625|76.393875,-149.851125|75.694125,-150.812375|76.8064375,-149.3843125|76.16475,-148.8604375|74.7568125,
-143.871125|65.26725,-144.095875|66.07375,-146.333875|66.62325,-143.3158125|64.7111875,-146.5521875|66.6610625,-145.4808125|65.926375,-142.5445625|64.84875,-152.5385|66.0794375,-151.830125|73.9644375,-154.1755625|73.6815,-151.288375|72.7688125,-151.6051875|72.8266875,-145.352625|73.5745,-153.042875|73.1600625,-153.6460625|74.949,-151.1651875|73.698,-150.961125|73.6265,-152.03875|75.4469375,-152.072|74.9260625,-152.0010625|74.7506875,-151.5069375|72.809375,-144.8705|73.8399375,-151.5896875|74.75975,-150.513625|74.0911875,-156.94475|71.462875,-155.4005625|70.846375,-159.618125|72.2020625,-149.0143125|71.419125,-155.9974375|71.663625,-155.275625|70.8678125,-157.7134375|72.04525,-158.0860625|72.174625,-88.6471875|1.01575,-84.0488125|1.344125,-85.027375|1.44525,-11.0055|0.0,-60.3215625|1.3325625,-68.1635|1.429,-67.4955625|1.1699375,-68.6890625|1.5298125,-155.1174375|72.3555,-156.62275|71.786625,-154.8619375|71.526125,-148.4166875|73.1025,-155.97375|71.993,-155.41475|71.540625,-155.7398125|73.103,-151.486625|70.7189375,-154.156375|75.092125,-152.34325|75.736875,-154.0223125|74.5038125,-156.2263125|76.182125,-154.6178125|75.35275,-153.7301875|75.5553125,-149.6424375|76.005875,-150.410875|75.8789375,-151.6164375|74.51,-153.595125|75.8015625,-153.4829375|76.0164375,-145.146125|75.2298125,-151.7595|75.029,-151.4058125|75.39225,-151.941875|76.2725625,-151.902|76.453875,
-140.56275|63.77225,-142.4520625|64.982875,-143.20475|65.4275625,-142.4730625|66.0791875,-144.2766875|65.9129375,-142.32925|64.9645625,-144.2129375|65.64125,-149.14825|65.1685,-153.311375|74.5174375,-151.098125|72.9915,-151.5313125|72.4908125,-151.3729375|72.5853125,-144.357875|73.5558125,-150.4275625|72.794125,-152.329375|74.507125,-148.95775|72.971125,-151.377125|74.67075,-151.4205|74.3848125,-149.585|74.429,-148.38175|73.524375,-153.2761875|75.832375,-143.440125|74.2438125,-147.604125|72.7806875,-148.4296875|74.364,-154.7295|70.90775,-154.4549375|71.1170625,-155.473|70.9096875,-148.4143125|72.3205,-154.7184375|71.671375,-155.961375|71.22125,-155.3344375|70.9466875,-157.5176875|72.1825625,-80.5879375|1.138,-78.757125|1.08,-76.8630625|1.2231875,-67.5984375|1.1151875,-9.0045|0.0,-58.1255625|1.181375,-56.03|1.1245625,-58.845125|1.4161875,-153.739625|72.7243125,-154.9218125|72.4255,-154.4200625|71.890125,-145.8140625|71.4835625,-154.43625|71.910875,-153.0094375|71.6016875,-153.8808125|72.09375,-151.4946875|72.045375,-152.1575625|75.911125,-152.7580625|76.364,-152.0060625|75.7406875,-153.59025|75.6893125,-155.28475|76.4518125,-152.422875|75.3141875,-147.543375|75.0716875,-151.4381875|75.7600625,-151.42025|76.5874375,-151.7426875|74.528625,-150.531|74.6366875,-143.427125|75.9125,-151.3385|76.07225,-152.5095625|76.5436875,-149.9795625|75.8150625,-150.3061875|75.518875,
-141.2418125|66.32575,-139.5345625|66.2796875,-141.3938125|66.8023125,-141.0929375|66.826,-143.079|67.5285,-140.5961875|66.0486875,-142.7269375|66.3860625,-147.1269375|66.2105,-149.7868125|73.9586875,-149.5339375|74.46625,-150.5176875|74.9905625,-148.3149375|72.7921875,-142.5963125|73.2290625,-147.6801875|74.372,-146.7758125|73.03825,-148.8838125|74.78225,-146.595|74.07825,-149.9199375|76.0824375,-146.61475|73.6820625,-147.65925|75.4079375,-147.181375|74.383625,-141.613125|74.4498125,-147.34725|74.761125,-146.8559375|75.63,-152.1826875|71.5339375,-154.1473125|72.4121875,-152.959625|72.0155,-146.282625|72.858625,-152.3365625|71.6093125,-155.0538125|73.515375,-153.1586875|71.75625,-155.1771875|72.8504375,-61.5056875|1.065875,-62.4189375|1.1975625,-62.75925|1.27375,-50.5868125|1.0774375,-45.828875|1.1189375,-10.005|0.0,-45.54775|1.059,-51.16575|1.3268125,-152.42375|72.6304375,-151.680875|71.630875,-154.1049375|74.227,-143.648625|72.92025,-153.077|74.1475,-149.7831875|72.062875,-149.570625|72.1278125,-151.1666875|73.345875,-151.3849375|76.0309375,-150.8975625|77.760625,-150.2893125|76.5854375,-150.2646875|76.0103125,-149.682|75.377375,-150.338125|75.8274375,-146.361375|76.138,-149.038|76.806,-149.148625|79.7084375,-147.749375|79.08425,-147.2451875|78.4083125,-127.29|66.8399375,-146.31225|78.5115625,-146.9494375|79.6868125,-148.2804375|80.1538125,-149.050375|80.4375,
-139.865875|65.5374375,-140.730125|66.1,-141.17775|65.8635,-141.1418125|66.148875,-141.6995625|66.72575,-141.5518125|66.1226875,-141.445625|65.4438125,-146.763875|65.681875,-149.469125|73.380375,-150.32975|73.8388125,-148.50975|73.6008125,-149.38075|72.5156875,-141.0969375|72.697375,-146.5338125|72.7324375,-149.0736875|74.252375,-147.4901875|73.00275,-148.5590625|73.8955,-148.9410625|74.4366875,-148.3554375|74.7895625,-147.7585625|73.7554375,-146.6821875|73.269375,-143.5288125|75.080375,-147.486|74.2685625,-146.659875|75.2534375,-151.2618125|70.8098125,-153.112375|71.359375,-154.032125|71.733875,-145.764125|71.3180625,-152.8001875|70.8321875,-152.7195625|72.118375,-153.728625|71.626625,-152.11475|70.63675,-52.8673125|1.667625,-58.5185|1.75075,-55.3663125|1.7685625,-47.9163125|1.8564375,-44.346125|1.898875,-50.7735|1.6645625,-10.005|0.0,-46.4393125|1.787375,-149.87425|72.328875,-154.32175|73.7623125,-153.563|72.8183125,-141.9928125|70.883125,-151.8358125|71.699875,-149.647125|71.598875,-148.6353125|71.1895,-150.5705625|71.9775,-151.310625|75.76175,-150.6905625|75.461,-149.49575|76.259,-151.066125|76.1665,-149.0990625|75.5311875,-150.1815625|75.458875,-144.88975|76.0261875,-149.0009375|75.657375,-152.232375|75.9380625,-152.611625|76.0125,-151.5526875|76.0768125,-143.5355|76.05275,-149.8710625|76.6579375,-147.8348125|75.5055,-147.6595|75.519625,-148.9765|75.26075,
-139.7745625|66.9034375,-140.359875|67.983,-136.969875|66.0864375,-138.7185|67.2851875,-139.1935625|67.198375,-139.3803125|66.869,-139.3535625|67.327375,-146.387125|67.2546875,-146.2799375|74.4265625,-147.3636875|75.100875,-147.3550625|75.1914375,-148.7244375|76.2621875,-140.6505|75.771125,-147.4983125|75.997625,-145.729875|76.210375,-146.883|75.666375,-146.2794375|78.4815,-146.3350625|79.306375,-144.26525|78.512,-146.30775|80.2266875,-146.7179375|80.2096875,-142.504375|79.416375,-146.0184375|79.699375,-145.1175625|79.1806875,-150.77025|72.0390625,-152.001875|73.410625,-153.79825|74.554125,-144.029875|72.8414375,-151.364625|73.976375,-154.8985|74.971375,-151.6970625|73.986125,-151.9201875|72.96475,-40.8335625|1.4060625,-45.520625|1.3515625,-46.9715|1.2016875,-39.82875|1.155125,-39.5345|1.1964375,-41.9191875|1.2768125,-38.295125|1.016375,-11.0055|0.0,-150.3793125|74.3339375,-149.8028125|73.30225,-149.046375|73.1168125,-141.6951875|74.241625,-151.9075|75.0215,-150.0623125|72.9276875,-151.05575|74.6340625,-150.03825|74.5528125,-147.5621875|80.2378125,-148.6491875|81.508875,-150.24|81.354,-148.010375|79.545375,-148.01225|80.287875,-149.8204375|80.4696875,-146.24575|80.562,-145.382375|79.6275,-148.8409375|77.380875,-150.5765|77.18175,-149.975875|78.02625,-140.518875|77.5209375,-148.4955625|78.5813125,-148.049625|78.5161875,-146.8291875|76.494,-149.1239375|78.75575,
-149.6656875|68.4236875,-144.9650625|66.2385,-145.9798125|67.5221875,-145.8729375|66.603,-147.7753125|67.68525,-145.9394375|66.7661875,-146.9566875|66.49875,-141.4636875|66.147875,-149.8164375|74.85325,-151.8901875|75.8416875,-151.0581875|75.980875,-149.4329375|75.3409375,-150.6971875|74.6958125,-149.4975|75.0970625,-148.8150625|74.9334375,-149.32325|74.6145625,-144.3810625|75.4431875,-145.1606875|76.6105,-144.6779375|76.6203125,-141.362|76.3414375,-143.721|75.327875,-142.9255625|75.9341875,-142.6835|74.7029375,-144.0234375|77.0350625,-155.506125|72.504625,-157.6685625|74.55875,-151.83725|73.702375,-155.53475|73.3361875,-156.7448125|73.646,-155.6085|72.781375,-155.93925|73.043875,-155.7198125|74.246875,-157.6633125|74.9589375,-155.4224375|73.557375,-149.8711875|73.0023125,-156.968375|73.6315,-157.4436875|73.140625,-156.1798125|72.5745625,-155.117625|72.7540625,-157.55925|73.2955,-11.0055|0.0,-39.2611875|1.681,-46.521625|1.97975,-65.0725625|2.3085625,-44.9324375|1.822875,-59.1710625|2.0928125,-44.24075|1.772,-44.5436875|1.7521875,-152.77275|77.796875,-152.8616875|76.294,-153.3726875|76.85325,-154.0319375|77.093375,-154.0710625|77.8205,-154.622875|77.519875,-154.14825|76.9744375,-154.3321875|76.7668125,-152.8485625|77.71725,-152.5065|77.21925,-152.9799375|77.0241875,-153.4389375|77.4423125,-152.0675625|77.80525,-151.58925|76.4365,-150.5165|78.613125,-153.69875|78.3376875,
-145.3875625|65.7719375,-144.95775|65.426875,-144.113375|64.22325,-144.8375625|65.6015,-148.626625|66.321375,-145.7520625|65.1036875,-145.690125|64.728375,-144.6510625|66.3196875,-148.11575|73.538375,-149.60475|74.1923125,-148.5630625|74.2211875,-148.1376875|72.796625,-150.2484375|73.7721875,-149.2124375|73.841375,-147.6585|73.4243125,-149.7055|74.554125,-154.5288125|74.9175,-153.83375|73.9841875,-152.749375|74.0688125,-151.136875|74.82425,-155.8845625|75.255125,-153.845375|73.222625,-155.93125|74.42475,-156.77225|74.1386875,-158.0846875|73.6088125,-156.9179375|72.10225,-151.2739375|72.182875,-159.160125|71.655,-157.6598125|72.0215,-157.9648125|71.993375,-156.322125|71.404625,-157.1778125|72.467375,-157.401375|72.7466875,-156.488625|72.485625,-150.800625|72.53175,-159.575625|71.9850625,-160.211875|72.40425,-161.1246875|73.0040625,-157.5706875|72.458125,-158.34525|72.4174375,-53.96075|1.666375,-8.004|0.0,-80.6501875|1.4353125,-95.45175|1.9845625,-92.309375|1.7705625,-85.490125|1.657125,-90.1498125|1.77875,-80.120125|1.575875,-151.587125|75.2426875,-155.4851875|77.9775625,-149.93525|73.7211875,-157.2815625|77.44775,-153.8095|75.5406875,-152.2809375|75.188875,-154.405875|76.1144375,-154.8520625|76.3540625,-152.5670625|76.250875,-152.967125|76.5486875,-154.5038125|77.4476875,-151.5569375|75.1345625,-154.6016875|77.1280625,-150.352375|74.970375,-149.4464375|76.2651875,-150.144125|75.4094375,
-144.0693125|65.6316875,-142.52475|65.4268125,-146.2866875|66.28925,-145.6373125|65.8308125,-144.818|65.2860625,-144.0854375|64.6170625,-145.3795|66.302,-144.2334375|66.3859375,-146.1725|73.6314375,-148.679375|74.56425,-146.6101875|74.1745625,-150.1168125|75.14575,-148.9689375|75.10225,-147.8695|74.3953125,-146.590375|73.7650625,-147.3596875|73.95975,-155.494375|74.2196875,-153.5244375|72.8176875,-154.4144375|74.4095625,-148.9955625|73.763625,-154.6175|73.868875,-157.4928125|75.1838125,-153.7904375|74.5659375,-154.07225|74.212,-158.7598125|72.0275625,-154.4595625|71.1019375,-150.869625|72.5231875,-156.505|71.6656875,-155.128|71.408875,-156.253375|71.315125,-158.59075|72.0525625,-157.2113125|72.23325,-155.2044375|71.4134375,-156.83725|71.56275,-149.3840625|72.337875,-157.6724375|71.3963125,-158.6456875|72.707,-158.6064375|72.597875,-158.113875|72.5968125,-156.892|71.96875,-96.3425|1.9105,-93.183875|1.8229375,-9.0045|0.0,-93.226|1.67625,-90.2120625|2.0565625,-92.0165625|1.8436875,-82.599|1.7018125,-83.7880625|1.6958125,-149.4855|75.31375,-155.174125|76.343625,-153.024875|75.5143125,-151.3854375|74.634,-152.7488125|75.976625,-151.4006875|75.4198125,-151.8286875|75.039875,-152.8116875|76.268625,-152.448875|75.581625,-151.214125|76.119125,-152.9348125|76.399125,-151.3081875|76.513375,-153.1516875|77.3010625,-152.2641875|76.2795,-146.66125|76.5860625,-149.9041875|75.59975,
-140.217875|69.539125,-140.1353125|69.8736875,-142.8223125|71.828125,-141.534375|69.7695625,-141.4469375|70.6666875,-140.1606875|68.5239375,-139.1701875|68.2634375,-139.1835625|69.5630625,-145.854375|75.705875,-145.388375|75.694625,-144.781875|75.9776875,-147.2325|76.14375,-144.4475625|74.49975,-145.615625|76.0485625,-146.4118125|77.380125,-144.6790625|75.987875,-156.0670625|77.131,-152.9589375|75.1605625,-154.2776875|78.031,-146.429625|76.9615625,-154.7518125|78.30525,-150.6034375|75.303625,-153.1606875|77.1774375,-153.4548125|76.2945,-154.273625|72.4175625,-154.855875|73.666,-148.0869375|73.9485625,-154.5415625|73.5143125,-154.576|74.1809375,-153.626375|73.46725,-157.227125|74.9823125,-155.717875|74.05625,-152.3326875|77.7830625,-151.234625|77.7555,-146.958375|77.076625,-150.5133125|76.8696875,-150.393625|76.234125,-152.105875|77.4565625,-150.053375|76.791375,-151.87275|77.6394375,-80.9249375|1.8619375,-82.041125|1.738125,-81.2734375|1.84275,-8.004|0.0,-71.7739375|1.769125,-73.47425|2.0585625,-69.0270625|1.901375,-65.5096875|2.0104375,-148.5229375|78.0630625,-149.6653125|77.5566875,-149.7496875|77.2083125,-152.748625|78.118125,-152.363625|77.93025,-151.109625|77.608625,-151.5088125|78.312375,-150.00825|77.47775,-145.4385625|75.35525,-148.9614375|78.2139375,-150.27425|78.361625,-149.23425|78.1635,-148.6394375|76.6260625,-150.8618125|78.9235,-146.762|78.085125,-147.3898125|77.3501875,
-142.952|65.26825,-141.72|65.4,-145.51875|67.580375,-141.6833125|65.5475,-142.6210625|65.27,-143.539125|65.30125,-143.38375|66.0885,-140.6558125|65.174875,-145.721|74.5095,-142.655375|71.981125,-141.9325|72.786125,-144.4989375|73.222625,-143.0879375|73.098375,-144.3823125|72.84825,-143.9339375|72.987625,-145.2426875|74.92125,-152.7418125|74.77025,-152.674|74.6875,-152.5101875|74.830625,-146.3266875|73.891,-152.1791875|74.04,-152.132375|74.9125,-155.3573125|76.149625,-151.8273125|74.12925,-153.9465625|71.61425,-155.1525625|71.7415,-146.197625|70.941375,-153.568625|70.5775,-152.4795|70.724875,-152.3078125|70.253875,-153.7009375|70.50425,-150.897875|70.230875,-153.9491875|71.686625,-155.604375|73.11925,-150.20625|73.492,-156.6049375|71.568375,-154.0521875|70.772875,-157.7166875|71.871625,-156.409875|72.1585,-156.1005625|73.199625,-76.412875|1.791625,-68.49425|1.52825,-74.786125|2.044625,-83.4548125|1.75775,-11.0055|0.0,-65.3019375|1.30325,-61.6885625|1.734625,-62.017625|1.867375,-146.887125|75.28625,-151.631125|77.018,-151.50575|76.73175,-149.853375|74.323,-148.7245625|75.095125,-149.0481875|75.787625,-150.191375|75.64175,-149.1663125|75.279875,-150.21225|75.838875,-147.5529375|76.39425,-148.947125|76.890375,-150.3759375|77.23875,-148.4930625|74.90325,-148.7729375|77.004125,-144.31|74.8655,-147.3736875|75.524,
-141.39225|66.668875,-141.01725|66.16675,-141.73625|66.881375,-141.28925|66.592125,-144.06125|67.429125,-142.529625|66.756125,-143.325125|67.243,-140.567875|67.504875,-143.327125|75.036125,-144.593375|74.92525,-144.097625|75.23825,-143.828375|74.105625,-145.458875|75.820375,-143.70975|74.591,-144.976125|75.746125,-143.145|74.68825,-150.522375|75.338875,-150.521625|75.146375,-149.5875|74.228125,-145.077375|75.674125,-149.40575|75.1035,-152.997375|75.951625,-151.97725|75.756625,-151.411|75.173125,-153.395625|72.8225,-153.08625|73.81525,-147.013125|72.65825,-155.222|73.5275,-153.454625|73.3565,-152.851625|73.161125,-152.626125|72.236625,-150.884875|72.280125,-153.023375|73.6165,-153.29675|73.869875,-146.226375|74.3795,-153.69275|72.946375,-154.601|73.136625,-155.59475|73.629125,-155.3845|73.842375,-156.686625|74.543,-63.583125|2.76625,-57.939875|2.384125,-61.344875|2.7925,-69.72575|2.768,-62.65075|2.60425,-11.0055|0.0,-53.568125|2.404125,-54.914625|2.560875,-146.99875|80.47175,-150.436625|80.488125,-149.777375|80.98425,-150.398625|80.98225,-148.7865|79.97625,-146.982875|79.84375,-147.344|79.6795,-148.99475|80.8805,-148.5115|76.8585,-147.156|76.967875,-149.071625|77.67575,-148.124875|76.673875,-148.910875|77.136375,-148.15325|77.26025,-142.796625|76.37175,-147.8855|77.39075,
